18.04.2014; Жим ногами + дотяг;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;90;90;90;90;90;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2250;25;65%;90;137.5; 16.36   ;
;;Жим П-грифа;80;80;80;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;960;12;81%;80;98.18; 9.78   ;
;;Бабочка;55;55;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;2200;40;40%;55;139.09; 15.82   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;64;64;64;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2304;36;53%;64;121.33; 18.99   ;
;;Горизонтальная тяга узким хватом в блочном тренажере;64;64;64;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2304;36;59%;64;109.33; 21.07   ;
;;Жим книзу в блочном тренажере двумя руками;64;64;64;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;20;;;;;;;;;;;;;;;3840;60;59%;64;109.33; 35.12   ;
;;;Кроссовер справа;;;;;;;;;;;;;;;;;;;;;;;
28.07.2014; Яма 140,160х4 плинты 190х4 200х3;;;;;;;;;;;;;;;;;;;;;;;;;
;;Становая тяга из ямы;70;100;120;140;160;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;4;4;;;;;;;;;;;;;2650;23;58%;115.2173913;200; 13.25   ;
;;Становая тяга с плинтов;190;200;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;;;;;;;;;;;;;;;;1360;7;88%;194.2857143;220; 6.18   ;
30.07.2014; Прох в слинге, жим 100 5х5;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;100;100;120;130;140;145;150;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;2;1;1;1;1;;;;;;;;;;;1405;12;74%;117.0833333;158.82; 8.85   ;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;73%;100;137.5; 18.18   ;
;;Разведение гантелей в стороны стоя;15.9;15.9;15.9;15.9;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;636;40;67%;15.9;23.69; 26.85   ;
;;Французский жим лежа;40;40;40;40;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;1600;40;67%;40;60; 26.67   ;
01.08.2014; Ноги сгиб-разгиб, тяга 130 4х4 наклоны;;;;;;;;;;;;;;;;;;;;;;;;;
;;Сгибание ног лежа на тренажере;64;64;64;64;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;3840;60;61%;64;104.73; 36.67   ;
;;Разгибания ног на тренажере;65;65;75;80;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;4275;60;46%;71.25;153.33; 27.88   ;
;;Становая тяга;130;130;130;130;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2080;16;61%;130;212.5; 9.79   ;
;;Наклоны со штангой на плечах;100;100;100;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;;;;;;;;;;;;;;;1800;18;58%;100;173.79; 10.36   ;
04.08.2014; Плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги на скамье с наклоном вверх;80;80;80;80;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;1920;24;67%;80;120; 16.00   ;
;;Жим штанги с груди сидя в смите;50;50;50;50;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;1600;32;66%;50;75.48; 21.20   ;
;;Махи сидя;11.3;11.3;9;9;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;20;20;;;;;;;;;;;;;;540.8;56;57%;9.657142857;16.88; 32.04   ;
;;Верхний хаммер;30;40;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;1400;40;36%;35;98.18; 14.26   ;
;;Нижний хаммер;30;30;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;1200;40;45%;30;66.67; 18.00   ;
;;Подъем на бицепс в блочном тренажере стоя;55;55;55;55;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;2640;48;63%;55;86.67; 30.46   ;
;;;С канатом кроссовер справа;;;;;;;;;;;;;;;;;;;;;;;
06.08.2014; Прходка присед;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;60;60;100;100;140;140;170;192.5;202.5;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;3;3;2;2;1;1;1;;;;;;;;;2325;23;48%;101.0869565;210; 11.07   ;
08.08.2014; Жим слинг 135 3х3 жим 102 3х4 триц;;;;;;;;;;;;;;;;;;;;;;;;;
;;Разгибание рук с гантелью из-за головы сидя;25;29.5;34;36.3;38.6;27.2;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;15;12;10;8;20;;;;;;;;;;;;2566.3;85;54%;30.19176471;55.58; 46.17   ;
11.08.2014; Присед скам 150 4х3 с паузой 130 3х4 тяга 150;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;150;150;150;150;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;;;;;;;;;;;;;;1800;12;91%;150;164.57; 10.94   ;
;;Присед с паузой внизу;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;1560;12;85%;130;152.73; 10.21   ;
;;;2 сек;2 сек;2 сек;;;;;;;;;;;;;;;;;;;;;
;;Становая тяга;150;150;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;;;;;;;;;;;;;;;;1200;8;71%;150;212.5; 5.65   ;
13.08.2014; Слинг 130 4х4 жим 100 4х2;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа в слинге;60;90;110;120;130;130;130;130;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;6;5;4;4;4;4;;;;;;;;;;4090;37;70%;110.5405405;158.82; 25.75   ;
;;;Без слинга;Без слинга;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;;;;;;;;;;;;;;800;8;73%;100;137.5; 5.82   ;
;;Жим книзу в блочном тренажере двумя руками;77;77;77;77;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;3080;40;70%;77;109.33; 28.17   ;
;;;Кроссовер справа;;;;;;;;;;;;;;;;;;;;;;;
15.08.2014; Тяга 190 3х2 и все;;;;;;;;;;;;;;;;;;;;;;;;;
;;Становая тяга;190;190;190;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;;;;;;;;;;;;;;;1140;6;89%;190;212.5; 5.36   ;
18.08.2014; Жим с паузой 100 6х4 П-гриф, плечи, трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;100;100;100;100;100;100;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;4;4;;;;;;;;;;;;2400;24;79%;100;127.06; 18.89   ;
;;;3 сек;3 сек;3 сек;3 сек;3 сек;3 сек;;;;;;;;;;;;;;;;;;
;;Жим П-грифа;90;90;90;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;;;;;;;;;;;;;;;1080;12;92%;90;98.18; 11.00   ;
;;Жим штанги с груди сидя в смите;60;60;60;60;60;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;;;;;;;;;;;;;900;15;79%;60;75.48; 11.92   ;
;;Разгибание рук с гантелью из-за головы сидя;29.5;34;38.6;38.6;29.5;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;15;12;10;15;;;;;;;;;;;;;2391.7;72;60%;33.21805556;55.58; 43.03   ;
20.08.2014; Легк присед с паузой тяга до 200 2х2;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;120;120;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;;;;;;;;;;;;;;;;960;8;79%;120;152.73; 6.29   ;
;;;Пауза 4 с;Пауза 4 с;;;;;;;;;;;;;;;;;;;;;;
;;Становая тяга;100;120;140;160;180;180;200;200;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;3;2;3;3;2;2;;;;;;;;;;3500;23;72%;152.173913;212.5; 16.47   ;
27.08.2014; После болезни жим 100 5х5, бабочка трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;73%;100;137.5; 18.18   ;
;;Бабочка;55;55;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;2200;40;40%;55;139.09; 15.82   ;
;;Жим книзу в блочном тренажере двумя руками;64;64;64;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;2880;45;59%;64;109.33; 26.34   ;
;;;Кроссовер справа;Кроссовер справа;Кроссовер справа;;;;;;;;;;;;;;;;;;;;;
30.08.2014; После болезни жим ногами и тяга;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим ногами в тренажере;240;240;240;240;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;7680;32;61%;240;394.84; 19.45   ;
;;Становая тяга;140;140;160;160;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2400;16;71%;150;212.5; 11.29   ;
01.09.2014; Жим 105 2х3 плечи спина;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;70;90;90;105;105;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;4;3;3;;;;;;;;;;;;;1700;19;65%;89.47368421;137.5; 12.36   ;
;;Разведение гантелей в стороны стоя;13.6;13.6;13.6;13.6;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;544;40;57%;13.6;23.69; 22.96   ;
;;Верхний хаммер;45;45;45;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1350;30;46%;45;98.18; 13.75   ;
19.09.2014; После отпуска присед 140 жим 100;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;140;140;140;140;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;2240;16;67%;140;210; 10.67   ;
;;Жим штанги лежа на горизонтальной скамье;100;100;100;100;100;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2500;25;73%;100;137.5; 18.18   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;63.5;63.5;63.5;63.5;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;2540;40;52%;63.5;121.33; 20.93   ;
;;Подъем штанги на бицепс стоя;40;40;40;40;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;1600;40;60%;40;66.67; 24.00   ;
22.09.2014; Легкие присед 120 и тяга яма 140;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;120;120;120;120;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;4;4;;;;;;;;;;;;;;1920;16;57%;120;210; 9.14   ;
;;Становая тяга из ямы;70;100;120;140;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;3;;;;;;;;;;;;;;1750;17;51%;102.9411765;200; 8.75   ;
;;Сгибания ног сидя на тренажере;65;65;65;65;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;15;;;;;;;;;;;;;;3900;60;57%;65;113.33; 34.41   ;
24.09.2014; Жим 105 5х3, П-гриф плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;70;90;105;105;105;105;105;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;3;3;3;3;;;;;;;;;;;2285;24;69%;95.20833333;137.5; 16.62   ;
;;Жим П-грифа;80;80;80;80;80;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;5;;;;;;;;;;;;;2000;25;81%;80;98.18; 20.37   ;
;;Жим штанги с груди сидя в смите;50;50;50;50;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;1200;24;66%;50;75.48; 15.90   ;
;;Разведение гантелей в стороны стоя;15.9;15.9;15.9;15.9;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;508.8;32;67%;15.9;23.69; 21.48   ;
;;Жим книзу в блочном тренажере двумя руками;77;77;77;77;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;3696;48;70%;77;109.33; 33.81   ;
;;;Кросс справа;;;;;;;;;;;;;;;;;;;;;;;
26.09.2014; Присед скам 130 тяга яма 160 5х3 плинты 190 4х3 200х1;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;;;;;;;;;;;;;;;1950;15;79%;130;164.57; 11.85   ;
;;Становая тяга из ямы;70;100;120;140;160;160;160;160;160;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;5;3;3;3;3;3;;;;;;;;;4550;35;65%;130;200; 22.75   ;
;;Становая тяга с плинтов;180;190;190;190;190;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;3;3;3;;;;;;;;;;;;;3000;16;85%;187.5;220; 13.64   ;
29.09.2014; Жим гантелей 5х12 плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим гантелей лежа на горизонтальной скамье;27;29;29;29;29;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;12;;;;;;;;;;;;;1716;60;64%;28.6;44.83; 38.28   ;
;;Жим штанги на скамье с наклоном вверх;80;80;70;70;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;6;;;;;;;;;;;;;;1800;24;63%;75;120; 15.00   ;
;;Жим штанги с груди сидя в смите;50;40;40;40;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;7;8;8;8;;;;;;;;;;;;;;1310;31;56%;42.25806452;75.48; 17.36   ;
;;Разведение гантелей сидя;9;9;9;9;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;360;40;61%;9;14.73; 24.44   ;
01.10.2014; Присед скам до 155, с паузой 120 тяга 140;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания на скамью;70;100;120;140;140;155;155;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;3;3;2;2;;;;;;;;;;;2910;25;71%;116.4;164.57; 17.68   ;
;;Присед с паузой внизу;100;120;120;120;120;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;3;3;3;3;;;;;;;;;;;;;1940;17;75%;114.1176471;152.73; 12.70   ;
;;Становая тяга;100;120;140;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;4;3;;;;;;;;;;;;;;;1400;12;55%;116.6666667;212.5; 6.59   ;
03.10.2014; Дожимы, жим 107 5х3, плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим с бруска;140;150;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;;;;;;;;;;;;;;;840;6;91%;140;154.29; 5.44   ;
;;; Брусок 15; Брусок 15; Брусок 5;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги лежа на горизонтальной скамье;107.5;107.5;107.5;107.5;107.5;100;90;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;5;8;;;;;;;;;;;2832.5;28;74%;101.1607143;137.5; 20.60   ;
;;Жим гантелей сидя;22.7;25;27.5;29;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;833.6;32;71%;26.05;36.93; 22.57   ;
;;Махи сидя;11.3;11.3;11.3;11.3;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;361.6;32;67%;11.3;16.88; 21.42   ;
;;Французский жим лежа;35;35;35;35;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;1400;40;58%;35;60; 23.33   ;
06.10.2014; Присед 160 2х3 170 2х1 сгибания, тяга 130;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;140;140;160;160;170;170;100;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;3;3;1;1;10;;;;;;;;;;;3420;26;63%;131.5384615;210; 16.29   ;
;;Сгибания ног сидя на тренажере;65;65;65;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2340;36;57%;65;113.33; 20.65   ;
;;Становая тяга;130;130;130;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;5;;;;;;;;;;;;;;;1950;15;61%;130;212.5; 9.18   ;
08.10.2014; Жим с паузой 85-95 9х3 плечи;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;85;85;85;90;90;90;95;95;95;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2430;27;71%;90;127.06; 19.12   ;
;;;2с;2с;2с;;;;;;;;;;;;;;;;;;;;;
;;Бабочка;65;65;65;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;2340;36;47%;65;139.09; 16.82   ;
;;Жим гантелей сидя;27.5;27.5;27.5;27.5;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;1100;40;74%;27.5;36.93; 29.79   ;
;;Махи сидя;11.3;11.3;11.3;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;508.5;45;67%;11.3;16.88; 30.12   ;
10.10.2014; Присед пауза 135 2х3 тяга яма 175х2 плинты 200х1;;;;;;;;;;;;;;;;;;;;;;;;;
;;Присед с паузой внизу;120;135;135;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;;;;;;;;;;;;;;;1170;9;85%;130;152.73; 7.66   ;
;;Становая тяга из ямы;140;155;175;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;4;2;;;;;;;;;;;;;;;1530;10;77%;153;200; 7.65   ;
;;Становая тяга с плинтов;200;;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;1;;;;;;;;;;;;;;;;;200;1;91%;200;220; 0.91   ;
13.10.2014; Жим пауза 85-95, плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;85;85;85;90;90;90;95;95;95;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2430;27;71%;90;127.06; 19.12   ;
;;;3 с пауза;;;;;;;;;;;;;;;;;;;;;;;
;;Жим штанги с груди сидя в смите;45;45;45;45;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;1440;32;60%;45;75.48; 19.08   ;
;;Подъем гантелей перед собой;9;10;10;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;435;45;54%;9.666666667;18; 24.17   ;
;;Махи одной рукой поочередно;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;495;45;61%;11;18; 27.50   ;
;;Жим книзу в блочном тренажере двумя руками;77;77;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;20;20;;;;;;;;;;;;;;;;3080;40;70%;77;109.33; 28.17   ;
15.10.2014; Присед 177 3х2 тяга плинты 175 2х6;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;120;140;162;177;177;177;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;4;3;3;2;2;2;;;;;;;;;;;;2448;16;73%;153;210; 11.66   ;
;;Становая тяга с плинтов;175;175;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;;;;;;;;;;;;;;;;2100;12;80%;175;220; 9.55   ;
;;Наклоны со штангой на плечах;100;100;100;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;6;6;6;;;;;;;;;;;;;;;1800;18;58%;100;173.79; 10.36   ;
20.10.2014; Жим пауза 2с 85-95, плечи, спина, бицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;85;85;85;90;90;90;95;95;95;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;5;3;3;5;3;3;5;3;;;;;;;;;2970;33;71%;90;127.06; 23.37   ;
;;;2 сек;;;;;;;;;;;;;;;;;;;;;;;
;;Подъем гантелей перед собой;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;396;36;61%;11;18; 22.00   ;
;;Разведение гантелей в стороны стоя;11;11;11;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;396;36;46%;11;23.69; 16.72   ;
;;Вертикальная тяга верхнего блока к груди широким хватом;77;82;88;91;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;2704;32;70%;84.5;121.33; 22.29   ;
;;Молоток;18.1;18.1;18.1;18.1;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;10;;;;;;;;;;;;;;724;40;46%;18.1;39.17; 18.48   ;
22.10.2014; Присед 180 2х2 тяга подст 190 2х2 ;;;;;;;;;;;;;;;;;;;;;;;;;
;;Приседания со штангой на плечах;100;120;140;160;170;180;180;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;5;5;4;3;2;2;2;;;;;;;;;;;3200;23;66%;139.1304348;210; 15.24   ;
;;Становая тяга с плинтов;180;180;190;190;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;2;2;2;2;;;;;;;;;;;;;;1480;8;84%;185;220; 6.73   ;
;;Вертикальная тяга верхнего блока за голову широким хватом;59;59;59;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;1770;30;75%;59;78.67; 22.50   ;
;;Подъем гантелей на бицепс сидя;11.3;11.3;11.3;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;;;;;;;;;;;;;;;406.8;36;58%;11.3;19.58; 20.78   ;
24.10.2014; Жим пауза 3с 90-100 9/3 плечи трицепс;;;;;;;;;;;;;;;;;;;;;;;;;
;;Жим лежа с паузой;90;90;90;95;95;95;100;100;100;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;3;3;3;3;3;3;3;3;3;;;;;;;;;2565;27;75%;95;127.06; 20.19   ;
;;;3с;;;;;;;;;;;;;;;;;;;;;;;
;;Жим гантелей на скамье с наклоном вверх;22.7;25;25;25;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;12;12;12;12;;;;;;;;;;;;;;1172.4;48;62%;24.425;39.6; 29.61   ;
;;Жим гантелей сидя;27.2;27.2;25;25;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;8;8;8;8;;;;;;;;;;;;;;835.2;32;71%;26.1;36.93; 22.62   ;
;;Разведение гантелей в стороны стоя;11.3;11.3;11.3;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;15;15;15;;;;;;;;;;;;;;;508.5;45;48%;11.3;23.69; 21.46   ;
;;Жим книзу в блочном тренажере двумя руками;82;82;82;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ;  КО ;
;;;10;10;10;;;;;;;;;;;;;;;2460;30;75%;82;109.33; 22.50   ;
